Country,Year,Mentions,Party,President
NIGERIA,1964,0,Democratic,Lyndon B Johnson
YEMEN,1964,0,Democratic,Lyndon B Johnson
CZECHOSLOVAKIA,1964,0,Democratic,Lyndon B Johnson
NORTHERN IRELAND,1964,0,Democratic,Lyndon B Johnson
SOMALIA,1964,0,Democratic,Lyndon B Johnson
URUGUAY,1964,0,Democratic,Lyndon B Johnson
CAMBODIA,1964,0,Democratic,Lyndon B Johnson
SAUDI ARABIA,1964,0,Democratic,Lyndon B Johnson
SOUTH AFRICA,1964,0,Democratic,Lyndon B Johnson
YUGOSLAVIA,1964,0,Democratic,Lyndon B Johnson
FINLAND,1964,0,Democratic,Lyndon B Johnson
THAILAND,1964,0,Democratic,Lyndon B Johnson
JORDAN,1964,0,Democratic,Lyndon B Johnson
KUWAIT,1964,0,Democratic,Lyndon B Johnson
LITHUANIA,1964,0,Democratic,Lyndon B Johnson
SUDAN,1964,0,Democratic,Lyndon B Johnson
TAIWAN,1964,0,Democratic,Lyndon B Johnson
USA,1965,16,Democratic,Lyndon B Johnson
MEXICO,1965,0,Democratic,Lyndon B Johnson
GREAT BRITAIN,1965,0,Democratic,Lyndon B Johnson
SPAIN,1965,0,Democratic,Lyndon B Johnson
FRANCE,1965,0,Democratic,Lyndon B Johnson
CHINA,1965,0,Democratic,Lyndon B Johnson
CUBA,1965,0,Democratic,Lyndon B Johnson
USSR/RUSSIA,1965,2,Democratic,Lyndon B Johnson
JAPAN,1965,0,Democratic,Lyndon B Johnson
GERMANY,1965,1,Democratic,Lyndon B Johnson
SOUTH KOREA,1965,0,Democratic,Lyndon B Johnson
UK,1965,0,Democratic,Lyndon B Johnson
IRAQ,1965,0,Democratic,Lyndon B Johnson
PHILIPPINES,1965,0,Democratic,Lyndon B Johnson
NICARAGUA,1965,0,Democratic,Lyndon B Johnson
AFGHANISTAN,1965,0,Democratic,Lyndon B Johnson
CANADA,1965,0,Democratic,Lyndon B Johnson
BRAZIL,1965,0,Democratic,Lyndon B Johnson
VENEZUELA,1965,0,Democratic,Lyndon B Johnson
IRAN,1965,0,Democratic,Lyndon B Johnson
TURKEY,1965,0,Democratic,Lyndon B Johnson
PERU,1965,0,Democratic,Lyndon B Johnson
VIETNAM,1965,1,Democratic,Lyndon B Johnson
PANAMA,1965,0,Democratic,Lyndon B Johnson
ITALY,1965,0,Democratic,Lyndon B Johnson
PORTUGAL,1965,0,Democratic,Lyndon B Johnson
CHILE,1965,0,Democratic,Lyndon B Johnson
AUSTRIA,1965,0,Democratic,Lyndon B Johnson
COLOMBIA,1965,0,Democratic,Lyndon B Johnson
NETHERLANDS,1965,0,Democratic,Lyndon B Johnson
DENMARK,1965,0,Democratic,Lyndon B Johnson
ISRAEL,1965,0,Democratic,Lyndon B Johnson
EGYPT,1965,0,Democratic,Lyndon B Johnson
BELGIUM,1965,0,Democratic,Lyndon B Johnson
SWEDEN,1965,0,Democratic,Lyndon B Johnson
COSTA RICA,1965,0,Democratic,Lyndon B Johnson
ARGENTINA,1965,0,Democratic,Lyndon B Johnson
LIBERIA,1965,0,Democratic,Lyndon B Johnson
GREECE,1965,0,Democratic,Lyndon B Johnson
POLAND,1965,0,Democratic,Lyndon B Johnson
BOLIVIA,1965,0,Democratic,Lyndon B Johnson
HONDURAS,1965,0,Democratic,Lyndon B Johnson
INDIA,1965,0,Democratic,Lyndon B Johnson
GENEVA,1965,0,Democratic,Lyndon B Johnson
ECUADOR,1965,0,Democratic,Lyndon B Johnson
PAKISTAN,1965,0,Democratic,Lyndon B Johnson
THE WEST INDIES,1965,0,Democratic,Lyndon B Johnson
LIBYA,1965,0,Democratic,Lyndon B Johnson
NORWAY,1965,0,Democratic,Lyndon B Johnson
PRUSSIA,1965,0,Democratic,Lyndon B Johnson
AUSTRALIA,1965,0,Democratic,Lyndon B Johnson
UKRAINE,1965,0,Democratic,Lyndon B Johnson
HUNGARY,1965,0,Democratic,Lyndon B Johnson
LEBANON,1965,0,Democratic,Lyndon B Johnson
NORTH KOREA,1965,0,Democratic,Lyndon B Johnson
GUATEMALA,1965,0,Democratic,Lyndon B Johnson
HAITI,1965,0,Democratic,Lyndon B Johnson
SWITZERLAND,1965,0,Democratic,Lyndon B Johnson
SYRIA,1965,0,Democratic,Lyndon B Johnson
MOROCCO,1965,0,Democratic,Lyndon B Johnson
THE DOMINICAN REPUBLIC,1965,0,Democratic,Lyndon B Johnson
NEW ZEALAND,1965,0,Democratic,Lyndon B Johnson
PALESTINE,1965,0,Democratic,Lyndon B Johnson
BULGARIA,1965,0,Democratic,Lyndon B Johnson
IRELAND,1965,0,Democratic,Lyndon B Johnson
BOSNIA,1965,0,Democratic,Lyndon B Johnson
ARMENIA,1965,0,Democratic,Lyndon B Johnson
EL SALVADOR,1965,0,Democratic,Lyndon B Johnson
INDONESIA,1965,0,Democratic,Lyndon B Johnson
KOSOVO,1965,0,Democratic,Lyndon B Johnson
LAOS,1965,0,Democratic,Lyndon B Johnson
NIGERIA,1965,0,Democratic,Lyndon B Johnson
YEMEN,1965,0,Democratic,Lyndon B Johnson
CZECHOSLOVAKIA,1965,0,Democratic,Lyndon B Johnson
NORTHERN IRELAND,1965,0,Democratic,Lyndon B Johnson
SOMALIA,1965,0,Democratic,Lyndon B Johnson
URUGUAY,1965,0,Democratic,Lyndon B Johnson
CAMBODIA,1965,0,Democratic,Lyndon B Johnson
SAUDI ARABIA,1965,0,Democratic,Lyndon B Johnson
SOUTH AFRICA,1965,0,Democratic,Lyndon B Johnson
YUGOSLAVIA,1965,0,Democratic,Lyndon B Johnson
FINLAND,1965,0,Democratic,Lyndon B Johnson
THAILAND,1965,0,Democratic,Lyndon B Johnson
JORDAN,1965,0,Democratic,Lyndon B Johnson
KUWAIT,1965,0,Democratic,Lyndon B Johnson
LITHUANIA,1965,0,Democratic,Lyndon B Johnson
SUDAN,1965,0,Democratic,Lyndon B Johnson
TAIWAN,1965,0,Democratic,Lyndon B Johnson
USA,1966,17,Democratic,Lyndon B Johnson
MEXICO,1966,0,Democratic,Lyndon B Johnson
GREAT BRITAIN,1966,0,Democratic,Lyndon B Johnson
SPAIN,1966,0,Democratic,Lyndon B Johnson
FRANCE,1966,1,Democratic,Lyndon B Johnson
CHINA,1966,0,Democratic,Lyndon B Johnson
CUBA,1966,2,Democratic,Lyndon B Johnson
USSR/RUSSIA,1966,1,Democratic,Lyndon B Johnson
JAPAN,1966,1,Democratic,Lyndon B Johnson
GERMANY,1966,2,Democratic,Lyndon B Johnson
SOUTH KOREA,1966,4,Democratic,Lyndon B Johnson
UK,1966,0,Democratic,Lyndon B Johnson
IRAQ,1966,0,Democratic,Lyndon B Johnson
PHILIPPINES,1966,0,Democratic,Lyndon B Johnson
NICARAGUA,1966,0,Democratic,Lyndon B Johnson
AFGHANISTAN,1966,0,Democratic,Lyndon B Johnson
CANADA,1966,0,Democratic,Lyndon B Johnson
BRAZIL,1966,0,Democratic,Lyndon B Johnson
VENEZUELA,1966,0,Democratic,Lyndon B Johnson
IRAN,1966,0,Democratic,Lyndon B Johnson
TURKEY,1966,1,Democratic,Lyndon B Johnson
PERU,1966,0,Democratic,Lyndon B Johnson
VIETNAM,1966,20,Democratic,Lyndon B Johnson
PANAMA,1966,0,Democratic,Lyndon B Johnson
ITALY,1966,0,Democratic,Lyndon B Johnson
PORTUGAL,1966,0,Democratic,Lyndon B Johnson
CHILE,1966,0,Democratic,Lyndon B Johnson
AUSTRIA,1966,0,Democratic,Lyndon B Johnson
COLOMBIA,1966,0,Democratic,Lyndon B Johnson
NETHERLANDS,1966,0,Democratic,Lyndon B Johnson
DENMARK,1966,0,Democratic,Lyndon B Johnson
ISRAEL,1966,0,Democratic,Lyndon B Johnson
EGYPT,1966,0,Democratic,Lyndon B Johnson
BELGIUM,1966,0,Democratic,Lyndon B Johnson
SWEDEN,1966,0,Democratic,Lyndon B Johnson
COSTA RICA,1966,0,Democratic,Lyndon B Johnson
ARGENTINA,1966,0,Democratic,Lyndon B Johnson
LIBERIA,1966,0,Democratic,Lyndon B Johnson
GREECE,1966,1,Democratic,Lyndon B Johnson
POLAND,1966,2,Democratic,Lyndon B Johnson
BOLIVIA,1966,0,Democratic,Lyndon B Johnson
HONDURAS,1966,0,Democratic,Lyndon B Johnson
INDIA,1966,0,Democratic,Lyndon B Johnson
GENEVA,1966,0,Democratic,Lyndon B Johnson
ECUADOR,1966,0,Democratic,Lyndon B Johnson
PAKISTAN,1966,0,Democratic,Lyndon B Johnson
THE WEST INDIES,1966,0,Democratic,Lyndon B Johnson
LIBYA,1966,0,Democratic,Lyndon B Johnson
NORWAY,1966,0,Democratic,Lyndon B Johnson
PRUSSIA,1966,0,Democratic,Lyndon B Johnson
AUSTRALIA,1966,0,Democratic,Lyndon B Johnson
UKRAINE,1966,0,Democratic,Lyndon B Johnson
HUNGARY,1966,0,Democratic,Lyndon B Johnson
LEBANON,1966,0,Democratic,Lyndon B Johnson
NORTH KOREA,1966,0,Democratic,Lyndon B Johnson
GUATEMALA,1966,0,Democratic,Lyndon B Johnson
HAITI,1966,0,Democratic,Lyndon B Johnson
SWITZERLAND,1966,0,Democratic,Lyndon B Johnson
SYRIA,1966,0,Democratic,Lyndon B Johnson
MOROCCO,1966,0,Democratic,Lyndon B Johnson
THE DOMINICAN REPUBLIC,1966,0,Democratic,Lyndon B Johnson
NEW ZEALAND,1966,0,Democratic,Lyndon B Johnson
PALESTINE,1966,0,Democratic,Lyndon B Johnson
BULGARIA,1966,0,Democratic,Lyndon B Johnson
IRELAND,1966,0,Democratic,Lyndon B Johnson
BOSNIA,1966,0,Democratic,Lyndon B Johnson
ARMENIA,1966,0,Democratic,Lyndon B Johnson
EL SALVADOR,1966,0,Democratic,Lyndon B Johnson
INDONESIA,1966,0,Democratic,Lyndon B Johnson
KOSOVO,1966,0,Democratic,Lyndon B Johnson
LAOS,1966,0,Democratic,Lyndon B Johnson
NIGERIA,1966,0,Democratic,Lyndon B Johnson
YEMEN,1966,0,Democratic,Lyndon B Johnson
CZECHOSLOVAKIA,1966,0,Democratic,Lyndon B Johnson
NORTHERN IRELAND,1966,0,Democratic,Lyndon B Johnson
SOMALIA,1966,0,Democratic,Lyndon B Johnson
URUGUAY,1966,0,Democratic,Lyndon B Johnson
CAMBODIA,1966,0,Democratic,Lyndon B Johnson
SAUDI ARABIA,1966,0,Democratic,Lyndon B Johnson
SOUTH AFRICA,1966,0,Democratic,Lyndon B Johnson
YUGOSLAVIA,1966,0,Democratic,Lyndon B Johnson
FINLAND,1966,0,Democratic,Lyndon B Johnson
THAILAND,1966,0,Democratic,Lyndon B Johnson
JORDAN,1966,0,Democratic,Lyndon B Johnson
KUWAIT,1966,0,Democratic,Lyndon B Johnson
LITHUANIA,1966,0,Democratic,Lyndon B Johnson
SUDAN,1966,0,Democratic,Lyndon B Johnson
TAIWAN,1966,0,Democratic,Lyndon B Johnson
USA,1967,11,Democratic,Lyndon B Johnson
MEXICO,1967,0,Democratic,Lyndon B Johnson
GREAT BRITAIN,1967,0,Democratic,Lyndon B Johnson
SPAIN,1967,0,Democratic,Lyndon B Johnson
FRANCE,1967,0,Democratic,Lyndon B Johnson
CHINA,1967,1,Democratic,Lyndon B Johnson
CUBA,1967,0,Democratic,Lyndon B Johnson
USSR/RUSSIA,1967,9,Democratic,Lyndon B Johnson
JAPAN,1967,0,Democratic,Lyndon B Johnson
GERMANY,1967,0,Democratic,Lyndon B Johnson
SOUTH KOREA,1967,6,Democratic,Lyndon B Johnson
UK,1967,0,Democratic,Lyndon B Johnson
IRAQ,1967,0,Democratic,Lyndon B Johnson
PHILIPPINES,1967,0,Democratic,Lyndon B Johnson
NICARAGUA,1967,0,Democratic,Lyndon B Johnson
AFGHANISTAN,1967,0,Democratic,Lyndon B Johnson
CANADA,1967,0,Democratic,Lyndon B Johnson
BRAZIL,1967,0,Democratic,Lyndon B Johnson
VENEZUELA,1967,0,Democratic,Lyndon B Johnson
IRAN,1967,0,Democratic,Lyndon B Johnson
TURKEY,1967,0,Democratic,Lyndon B Johnson
PERU,1967,0,Democratic,Lyndon B Johnson
VIETNAM,1967,16,Democratic,Lyndon B Johnson
PANAMA,1967,0,Democratic,Lyndon B Johnson
ITALY,1967,0,Democratic,Lyndon B Johnson
PORTUGAL,1967,0,Democratic,Lyndon B Johnson
CHILE,1967,0,Democratic,Lyndon B Johnson
AUSTRIA,1967,0,Democratic,Lyndon B Johnson
COLOMBIA,1967,0,Democratic,Lyndon B Johnson
NETHERLANDS,1967,0,Democratic,Lyndon B Johnson
DENMARK,1967,0,Democratic,Lyndon B Johnson
ISRAEL,1967,0,Democratic,Lyndon B Johnson
EGYPT,1967,0,Democratic,Lyndon B Johnson
BELGIUM,1967,0,Democratic,Lyndon B Johnson
SWEDEN,1967,0,Democratic,Lyndon B Johnson
COSTA RICA,1967,0,Democratic,Lyndon B Johnson
ARGENTINA,1967,0,Democratic,Lyndon B Johnson
LIBERIA,1967,0,Democratic,Lyndon B Johnson
GREECE,1967,0,Democratic,Lyndon B Johnson
POLAND,1967,1,Democratic,Lyndon B Johnson
BOLIVIA,1967,0,Democratic,Lyndon B Johnson
HONDURAS,1967,0,Democratic,Lyndon B Johnson
INDIA,1967,1,Democratic,Lyndon B Johnson
GENEVA,1967,0,Democratic,Lyndon B Johnson
ECUADOR,1967,0,Democratic,Lyndon B Johnson
PAKISTAN,1967,1,Democratic,Lyndon B Johnson
THE WEST INDIES,1967,0,Democratic,Lyndon B Johnson
LIBYA,1967,0,Democratic,Lyndon B Johnson
NORWAY,1967,0,Democratic,Lyndon B Johnson
PRUSSIA,1967,0,Democratic,Lyndon B Johnson
AUSTRALIA,1967,0,Democratic,Lyndon B Johnson
UKRAINE,1967,0,Democratic,Lyndon B Johnson
HUNGARY,1967,2,Democratic,Lyndon B Johnson
LEBANON,1967,0,Democratic,Lyndon B Johnson
NORTH KOREA,1967,1,Democratic,Lyndon B Johnson
GUATEMALA,1967,0,Democratic,Lyndon B Johnson
HAITI,1967,0,Democratic,Lyndon B Johnson
SWITZERLAND,1967,0,Democratic,Lyndon B Johnson
SYRIA,1967,0,Democratic,Lyndon B Johnson
MOROCCO,1967,0,Democratic,Lyndon B Johnson
THE DOMINICAN REPUBLIC,1967,0,Democratic,Lyndon B Johnson
NEW ZEALAND,1967,0,Democratic,Lyndon B Johnson
PALESTINE,1967,0,Democratic,Lyndon B Johnson
BULGARIA,1967,2,Democratic,Lyndon B Johnson
IRELAND,1967,0,Democratic,Lyndon B Johnson
BOSNIA,1967,0,Democratic,Lyndon B Johnson
ARMENIA,1967,0,Democratic,Lyndon B Johnson
EL SALVADOR,1967,0,Democratic,Lyndon B Johnson
INDONESIA,1967,0,Democratic,Lyndon B Johnson
KOSOVO,1967,0,Democratic,Lyndon B Johnson
LAOS,1967,0,Democratic,Lyndon B Johnson
NIGERIA,1967,0,Democratic,Lyndon B Johnson
YEMEN,1967,0,Democratic,Lyndon B Johnson
CZECHOSLOVAKIA,1967,1,Democratic,Lyndon B Johnson
NORTHERN IRELAND,1967,0,Democratic,Lyndon B Johnson
SOMALIA,1967,0,Democratic,Lyndon B Johnson
URUGUAY,1967,0,Democratic,Lyndon B Johnson
CAMBODIA,1967,0,Democratic,Lyndon B Johnson
SAUDI ARABIA,1967,0,Democratic,Lyndon B Johnson
SOUTH AFRICA,1967,0,Democratic,Lyndon B Johnson
YUGOSLAVIA,1967,1,Democratic,Lyndon B Johnson
FINLAND,1967,0,Democratic,Lyndon B Johnson
THAILAND,1967,0,Democratic,Lyndon B Johnson
JORDAN,1967,0,Democratic,Lyndon B Johnson
KUWAIT,1967,0,Democratic,Lyndon B Johnson
LITHUANIA,1967,0,Democratic,Lyndon B Johnson
SUDAN,1967,0,Democratic,Lyndon B Johnson
TAIWAN,1967,0,Democratic,Lyndon B Johnson
USA,1968,20,Democratic,Lyndon B Johnson
MEXICO,1968,0,Democratic,Lyndon B Johnson
GREAT BRITAIN,1968,0,Democratic,Lyndon B Johnson
SPAIN,1968,0,Democratic,Lyndon B Johnson
FRANCE,1968,0,Democratic,Lyndon B Johnson
CHINA,1968,1,Democratic,Lyndon B Johnson
CUBA,1968,0,Democratic,Lyndon B Johnson
USSR/RUSSIA,1968,3,Democratic,Lyndon B Johnson
JAPAN,1968,1,Democratic,Lyndon B Johnson
GERMANY,1968,0,Democratic,Lyndon B Johnson
SOUTH KOREA,1968,2,Democratic,Lyndon B Johnson
UK,1968,0,Democratic,Lyndon B Johnson
IRAQ,1968,0,Democratic,Lyndon B Johnson
PHILIPPINES,1968,0,Democratic,Lyndon B Johnson
NICARAGUA,1968,0,Democratic,Lyndon B Johnson
AFGHANISTAN,1968,0,Democratic,Lyndon B Johnson
CANADA,1968,0,Democratic,Lyndon B Johnson
BRAZIL,1968,0,Democratic,Lyndon B Johnson
VENEZUELA,1968,0,Democratic,Lyndon B Johnson
IRAN,1968,0,Democratic,Lyndon B Johnson
TURKEY,1968,1,Democratic,Lyndon B Johnson
PERU,1968,0,Democratic,Lyndon B Johnson
VIETNAM,1968,5,Democratic,Lyndon B Johnson
PANAMA,1968,0,Democratic,Lyndon B Johnson
ITALY,1968,0,Democratic,Lyndon B Johnson
PORTUGAL,1968,0,Democratic,Lyndon B Johnson
CHILE,1968,0,Democratic,Lyndon B Johnson
AUSTRIA,1968,0,Democratic,Lyndon B Johnson
COLOMBIA,1968,0,Democratic,Lyndon B Johnson
NETHERLANDS,1968,0,Democratic,Lyndon B Johnson
DENMARK,1968,0,Democratic,Lyndon B Johnson
ISRAEL,1968,0,Democratic,Lyndon B Johnson
EGYPT,1968,0,Democratic,Lyndon B Johnson
BELGIUM,1968,0,Democratic,Lyndon B Johnson
SWEDEN,1968,0,Democratic,Lyndon B Johnson
COSTA RICA,1968,0,Democratic,Lyndon B Johnson
ARGENTINA,1968,0,Democratic,Lyndon B Johnson
LIBERIA,1968,0,Democratic,Lyndon B Johnson
GREECE,1968,1,Democratic,Lyndon B Johnson
POLAND,1968,0,Democratic,Lyndon B Johnson
BOLIVIA,1968,0,Democratic,Lyndon B Johnson
HONDURAS,1968,0,Democratic,Lyndon B Johnson
INDIA,1968,0,Democratic,Lyndon B Johnson
GENEVA,1968,2,Democratic,Lyndon B Johnson
ECUADOR,1968,0,Democratic,Lyndon B Johnson
PAKISTAN,1968,0,Democratic,Lyndon B Johnson
THE WEST INDIES,1968,0,Democratic,Lyndon B Johnson
LIBYA,1968,0,Democratic,Lyndon B Johnson
NORWAY,1968,0,Democratic,Lyndon B Johnson
PRUSSIA,1968,0,Democratic,Lyndon B Johnson
AUSTRALIA,1968,0,Democratic,Lyndon B Johnson
UKRAINE,1968,0,Democratic,Lyndon B Johnson
HUNGARY,1968,0,Democratic,Lyndon B Johnson
LEBANON,1968,0,Democratic,Lyndon B Johnson
NORTH KOREA,1968,0,Democratic,Lyndon B Johnson
GUATEMALA,1968,0,Democratic,Lyndon B Johnson
HAITI,1968,0,Democratic,Lyndon B Johnson
SWITZERLAND,1968,0,Democratic,Lyndon B Johnson
SYRIA,1968,0,Democratic,Lyndon B Johnson
MOROCCO,1968,0,Democratic,Lyndon B Johnson
THE DOMINICAN REPUBLIC,1968,0,Democratic,Lyndon B Johnson
NEW ZEALAND,1968,0,Democratic,Lyndon B Johnson
PALESTINE,1968,0,Democratic,Lyndon B Johnson
BULGARIA,1968,0,Democratic,Lyndon B Johnson
IRELAND,1968,0,Democratic,Lyndon B Johnson
BOSNIA,1968,0,Democratic,Lyndon B Johnson
ARMENIA,1968,0,Democratic,Lyndon B Johnson
EL SALVADOR,1968,0,Democratic,Lyndon B Johnson
INDONESIA,1968,1,Democratic,Lyndon B Johnson
KOSOVO,1968,0,Democratic,Lyndon B Johnson
LAOS,1968,0,Democratic,Lyndon B Johnson
NIGERIA,1968,0,Democratic,Lyndon B Johnson
YEMEN,1968,0,Democratic,Lyndon B Johnson
CZECHOSLOVAKIA,1968,0,Democratic,Lyndon B Johnson
NORTHERN IRELAND,1968,0,Democratic,Lyndon B Johnson
SOMALIA,1968,0,Democratic,Lyndon B Johnson
URUGUAY,1968,0,Democratic,Lyndon B Johnson
CAMBODIA,1968,0,Democratic,Lyndon B Johnson
SAUDI ARABIA,1968,0,Democratic,Lyndon B Johnson
SOUTH AFRICA,1968,0,Democratic,Lyndon B Johnson
YUGOSLAVIA,1968,0,Democratic,Lyndon B Johnson
FINLAND,1968,0,Democratic,Lyndon B Johnson
THAILAND,1968,0,Democratic,Lyndon B Johnson
JORDAN,1968,0,Democratic,Lyndon B Johnson
KUWAIT,1968,0,Democratic,Lyndon B Johnson
LITHUANIA,1968,0,Democratic,Lyndon B Johnson
SUDAN,1968,0,Democratic,Lyndon B Johnson
TAIWAN,1968,0,Democratic,Lyndon B Johnson
USA,1969,16,Democratic,Lyndon B Johnson
MEXICO,1969,0,Democratic,Lyndon B Johnson
GREAT BRITAIN,1969,0,Democratic,Lyndon B Johnson
SPAIN,1969,0,Democratic,Lyndon B Johnson
FRANCE,1969,2,Democratic,Lyndon B Johnson
CHINA,1969,0,Democratic,Lyndon B Johnson
CUBA,1969,0,Democratic,Lyndon B Johnson
USSR/RUSSIA,1969,3,Democratic,Lyndon B Johnson
JAPAN,1969,0,Democratic,Lyndon B Johnson
GERMANY,1969,0,Democratic,Lyndon B Johnson
SOUTH KOREA,1969,0,Democratic,Lyndon B Johnson
UK,1969,0,Democratic,Lyndon B Johnson
IRAQ,1969,0,Democratic,Lyndon B Johnson
PHILIPPINES,1969,0,Democratic,Lyndon B Johnson
NICARAGUA,1969,0,Democratic,Lyndon B Johnson
AFGHANISTAN,1969,0,Democratic,Lyndon B Johnson
CANADA,1969,0,Democratic,Lyndon B Johnson
BRAZIL,1969,0,Democratic,Lyndon B Johnson
VENEZUELA,1969,0,Democratic,Lyndon B Johnson
IRAN,1969,0,Democratic,Lyndon B Johnson
TURKEY,1969,0,Democratic,Lyndon B Johnson
PERU,1969,0,Democratic,Lyndon B Johnson
VIETNAM,1969,6,Democratic,Lyndon B Johnson
PANAMA,1969,0,Democratic,Lyndon B Johnson
ITALY,1969,0,Democratic,Lyndon B Johnson
PORTUGAL,1969,0,Democratic,Lyndon B Johnson
CHILE,1969,0,Democratic,Lyndon B Johnson
AUSTRIA,1969,0,Democratic,Lyndon B Johnson
COLOMBIA,1969,0,Democratic,Lyndon B Johnson
NETHERLANDS,1969,0,Democratic,Lyndon B Johnson
DENMARK,1969,0,Democratic,Lyndon B Johnson
ISRAEL,1969,1,Democratic,Lyndon B Johnson
EGYPT,1969,0,Democratic,Lyndon B Johnson
BELGIUM,1969,0,Democratic,Lyndon B Johnson
SWEDEN,1969,0,Democratic,Lyndon B Johnson
COSTA RICA,1969,0,Democratic,Lyndon B Johnson
ARGENTINA,1969,0,Democratic,Lyndon B Johnson
LIBERIA,1969,0,Democratic,Lyndon B Johnson
GREECE,1969,0,Democratic,Lyndon B Johnson
POLAND,1969,0,Democratic,Lyndon B Johnson
BOLIVIA,1969,0,Democratic,Lyndon B Johnson
HONDURAS,1969,0,Democratic,Lyndon B Johnson
INDIA,1969,0,Democratic,Lyndon B Johnson
GENEVA,1969,0,Democratic,Lyndon B Johnson
ECUADOR,1969,0,Democratic,Lyndon B Johnson
PAKISTAN,1969,0,Democratic,Lyndon B Johnson
THE WEST INDIES,1969,0,Democratic,Lyndon B Johnson
LIBYA,1969,0,Democratic,Lyndon B Johnson
NORWAY,1969,0,Democratic,Lyndon B Johnson
PRUSSIA,1969,0,Democratic,Lyndon B Johnson
AUSTRALIA,1969,0,Democratic,Lyndon B Johnson
UKRAINE,1969,0,Democratic,Lyndon B Johnson
HUNGARY,1969,0,Democratic,Lyndon B Johnson
LEBANON,1969,0,Democratic,Lyndon B Johnson
NORTH KOREA,1969,0,Democratic,Lyndon B Johnson
GUATEMALA,1969,0,Democratic,Lyndon B Johnson
HAITI,1969,0,Democratic,Lyndon B Johnson
SWITZERLAND,1969,0,Democratic,Lyndon B Johnson
SYRIA,1969,0,Democratic,Lyndon B Johnson
MOROCCO,1969,0,Democratic,Lyndon B Johnson
THE DOMINICAN REPUBLIC,1969,0,Democratic,Lyndon B Johnson
NEW ZEALAND,1969,0,Democratic,Lyndon B Johnson
PALESTINE,1969,0,Democratic,Lyndon B Johnson
BULGARIA,1969,0,Democratic,Lyndon B Johnson
IRELAND,1969,0,Democratic,Lyndon B Johnson
BOSNIA,1969,0,Democratic,Lyndon B Johnson
ARMENIA,1969,0,Democratic,Lyndon B Johnson
EL SALVADOR,1969,0,Democratic,Lyndon B Johnson
INDONESIA,1969,0,Democratic,Lyndon B Johnson
KOSOVO,1969,0,Democratic,Lyndon B Johnson
LAOS,1969,0,Democratic,Lyndon B Johnson
NIGERIA,1969,0,Democratic,Lyndon B Johnson
YEMEN,1969,0,Democratic,Lyndon B Johnson
CZECHOSLOVAKIA,1969,2,Democratic,Lyndon B Johnson
NORTHERN IRELAND,1969,0,Democratic,Lyndon B Johnson
SOMALIA,1969,0,Democratic,Lyndon B Johnson
URUGUAY,1969,0,Democratic,Lyndon B Johnson
CAMBODIA,1969,0,Democratic,Lyndon B Johnson
SAUDI ARABIA,1969,0,Democratic,Lyndon B Johnson
SOUTH AFRICA,1969,0,Democratic,Lyndon B Johnson
YUGOSLAVIA,1969,0,Democratic,Lyndon B Johnson
FINLAND,1969,0,Democratic,Lyndon B Johnson
THAILAND,1969,0,Democratic,Lyndon B Johnson
JORDAN,1969,0,Democratic,Lyndon B Johnson
KUWAIT,1969,0,Democratic,Lyndon B Johnson
LITHUANIA,1969,0,Democratic,Lyndon B Johnson
SUDAN,1969,0,Democratic,Lyndon B Johnson
TAIWAN,1969,0,Democratic,Lyndon B Johnson
USA,1970,35,Republican,Richard Nixon
MEXICO,1970,0,Republican,Richard Nixon
GREAT BRITAIN,1970,0,Republican,Richard Nixon
SPAIN,1970,0,Republican,Richard Nixon
FRANCE,1970,0,Republican,Richard Nixon
CHINA,1970,1,Republican,Richard Nixon
CUBA,1970,0,Republican,Richard Nixon
USSR/RUSSIA,1970,1,Republican,Richard Nixon
JAPAN,1970,1,Republican,Richard Nixon
GERMANY,1970,0,Republican,Richard Nixon
SOUTH KOREA,1970,2,Republican,Richard Nixon
UK,1970,0,Republican,Richard Nixon
IRAQ,1970,0,Republican,Richard Nixon
PHILIPPINES,1970,0,Republican,Richard Nixon
NICARAGUA,1970,0,Republican,Richard Nixon
AFGHANISTAN,1970,0,Republican,Richard Nixon
CANADA,1970,0,Republican,Richard Nixon
BRAZIL,1970,0,Republican,Richard Nixon
VENEZUELA,1970,0,Republican,Richard Nixon
IRAN,1970,0,Republican,Richard Nixon
TURKEY,1970,0,Republican,Richard Nixon
PERU,1970,0,Republican,Richard Nixon
VIETNAM,1970,3,Republican,Richard Nixon
PANAMA,1970,0,Republican,Richard Nixon
ITALY,1970,0,Republican,Richard Nixon
PORTUGAL,1970,0,Republican,Richard Nixon
CHILE,1970,0,Republican,Richard Nixon
AUSTRIA,1970,0,Republican,Richard Nixon
COLOMBIA,1970,0,Republican,Richard Nixon
NETHERLANDS,1970,0,Republican,Richard Nixon
DENMARK,1970,0,Republican,Richard Nixon
