Country,Year,Mentions,Party,President
Bolivia,1967,0,Democratic,Lyndon B Johnson
Honduras,1967,0,Democratic,Lyndon B Johnson
India,1967,1,Democratic,Lyndon B Johnson
Geneva,1967,0,Democratic,Lyndon B Johnson
Ecuador,1967,0,Democratic,Lyndon B Johnson
Pakistan,1967,1,Democratic,Lyndon B Johnson
The West Indies,1967,0,Democratic,Lyndon B Johnson
Libya,1967,0,Democratic,Lyndon B Johnson
Norway,1967,0,Democratic,Lyndon B Johnson
Prussia,1967,0,Democratic,Lyndon B Johnson
Australia,1967,0,Democratic,Lyndon B Johnson
Ukraine,1967,0,Democratic,Lyndon B Johnson
Hungary,1967,2,Democratic,Lyndon B Johnson
Lebanon,1967,0,Democratic,Lyndon B Johnson
North Korea,1967,1,Democratic,Lyndon B Johnson
Guatemala,1967,0,Democratic,Lyndon B Johnson
Haiti,1967,0,Democratic,Lyndon B Johnson
Switzerland,1967,0,Democratic,Lyndon B Johnson
Syria,1967,0,Democratic,Lyndon B Johnson
Morocco,1967,0,Democratic,Lyndon B Johnson
The Dominican Republic,1967,0,Democratic,Lyndon B Johnson
New Zealand,1967,0,Democratic,Lyndon B Johnson
Palestine,1967,0,Democratic,Lyndon B Johnson
Bulgaria,1967,2,Democratic,Lyndon B Johnson
Ireland,1967,0,Democratic,Lyndon B Johnson
Bosnia,1967,0,Democratic,Lyndon B Johnson
Armenia,1967,0,Democratic,Lyndon B Johnson
El Salvador,1967,0,Democratic,Lyndon B Johnson
Indonesia,1967,0,Democratic,Lyndon B Johnson
Kosovo,1967,0,Democratic,Lyndon B Johnson
Laos,1967,0,Democratic,Lyndon B Johnson
Nigeria,1967,0,Democratic,Lyndon B Johnson
Yemen,1967,0,Democratic,Lyndon B Johnson
Czechoslovakia,1967,1,Democratic,Lyndon B Johnson
Northern Ireland,1967,0,Democratic,Lyndon B Johnson
Somalia,1967,0,Democratic,Lyndon B Johnson
Uruguay,1967,0,Democratic,Lyndon B Johnson
Cambodia,1967,0,Democratic,Lyndon B Johnson
Saudi Arabia,1967,0,Democratic,Lyndon B Johnson
South Africa,1967,0,Democratic,Lyndon B Johnson
Yugoslavia,1967,1,Democratic,Lyndon B Johnson
Finland,1967,0,Democratic,Lyndon B Johnson
Thailand,1967,0,Democratic,Lyndon B Johnson
Jordan,1967,0,Democratic,Lyndon B Johnson
Kuwait,1967,0,Democratic,Lyndon B Johnson
Lithuania,1967,0,Democratic,Lyndon B Johnson
Sudan,1967,0,Democratic,Lyndon B Johnson
Taiwan,1967,0,Democratic,Lyndon B Johnson
United States of America,1968,20,Democratic,Lyndon B Johnson
Mexico,1968,0,Democratic,Lyndon B Johnson
Great Britain,1968,0,Democratic,Lyndon B Johnson
Spain,1968,0,Democratic,Lyndon B Johnson
France,1968,0,Democratic,Lyndon B Johnson
China,1968,1,Democratic,Lyndon B Johnson
Cuba,1968,0,Democratic,Lyndon B Johnson
Russia,1968,3,Democratic,Lyndon B Johnson
Japan,1968,1,Democratic,Lyndon B Johnson
Germany,1968,0,Democratic,Lyndon B Johnson
South Korea,1968,2,Democratic,Lyndon B Johnson
United Kingdom,1968,0,Democratic,Lyndon B Johnson
Iraq,1968,0,Democratic,Lyndon B Johnson
Philippines,1968,0,Democratic,Lyndon B Johnson
Nicaragua,1968,0,Democratic,Lyndon B Johnson
Afghanistan,1968,0,Democratic,Lyndon B Johnson
Canada,1968,0,Democratic,Lyndon B Johnson
Brazil,1968,0,Democratic,Lyndon B Johnson
Venezuela,1968,0,Democratic,Lyndon B Johnson
Iran,1968,0,Democratic,Lyndon B Johnson
Turkey,1968,1,Democratic,Lyndon B Johnson
Peru,1968,0,Democratic,Lyndon B Johnson
Vietnam,1968,5,Democratic,Lyndon B Johnson
Panama,1968,0,Democratic,Lyndon B Johnson
Italy,1968,0,Democratic,Lyndon B Johnson
Portugal,1968,0,Democratic,Lyndon B Johnson
Chile,1968,0,Democratic,Lyndon B Johnson
Austria,1968,0,Democratic,Lyndon B Johnson
Colombia,1968,0,Democratic,Lyndon B Johnson
Netherlands,1968,0,Democratic,Lyndon B Johnson
Denmark,1968,0,Democratic,Lyndon B Johnson
Israel,1968,0,Democratic,Lyndon B Johnson
Egypt,1968,0,Democratic,Lyndon B Johnson
Belgium,1968,0,Democratic,Lyndon B Johnson
Sweden,1968,0,Democratic,Lyndon B Johnson
Costa Rica,1968,0,Democratic,Lyndon B Johnson
Argentina,1968,0,Democratic,Lyndon B Johnson
Liberia,1968,0,Democratic,Lyndon B Johnson
Greece,1968,1,Democratic,Lyndon B Johnson
Poland,1968,0,Democratic,Lyndon B Johnson
Bolivia,1968,0,Democratic,Lyndon B Johnson
Honduras,1968,0,Democratic,Lyndon B Johnson
India,1968,0,Democratic,Lyndon B Johnson
Geneva,1968,2,Democratic,Lyndon B Johnson
Ecuador,1968,0,Democratic,Lyndon B Johnson
Pakistan,1968,0,Democratic,Lyndon B Johnson
The West Indies,1968,0,Democratic,Lyndon B Johnson
Libya,1968,0,Democratic,Lyndon B Johnson
Norway,1968,0,Democratic,Lyndon B Johnson
Prussia,1968,0,Democratic,Lyndon B Johnson
Australia,1968,0,Democratic,Lyndon B Johnson
Ukraine,1968,0,Democratic,Lyndon B Johnson
Hungary,1968,0,Democratic,Lyndon B Johnson
Lebanon,1968,0,Democratic,Lyndon B Johnson
North Korea,1968,0,Democratic,Lyndon B Johnson
Guatemala,1968,0,Democratic,Lyndon B Johnson
Haiti,1968,0,Democratic,Lyndon B Johnson
Switzerland,1968,0,Democratic,Lyndon B Johnson
Syria,1968,0,Democratic,Lyndon B Johnson
Morocco,1968,0,Democratic,Lyndon B Johnson
The Dominican Republic,1968,0,Democratic,Lyndon B Johnson
New Zealand,1968,0,Democratic,Lyndon B Johnson
Palestine,1968,0,Democratic,Lyndon B Johnson
Bulgaria,1968,0,Democratic,Lyndon B Johnson
Ireland,1968,0,Democratic,Lyndon B Johnson
Bosnia,1968,0,Democratic,Lyndon B Johnson
Armenia,1968,0,Democratic,Lyndon B Johnson
El Salvador,1968,0,Democratic,Lyndon B Johnson
Indonesia,1968,1,Democratic,Lyndon B Johnson
Kosovo,1968,0,Democratic,Lyndon B Johnson
Laos,1968,0,Democratic,Lyndon B Johnson
Nigeria,1968,0,Democratic,Lyndon B Johnson
Yemen,1968,0,Democratic,Lyndon B Johnson
Czechoslovakia,1968,0,Democratic,Lyndon B Johnson
Northern Ireland,1968,0,Democratic,Lyndon B Johnson
Somalia,1968,0,Democratic,Lyndon B Johnson
Uruguay,1968,0,Democratic,Lyndon B Johnson
Cambodia,1968,0,Democratic,Lyndon B Johnson
Saudi Arabia,1968,0,Democratic,Lyndon B Johnson
South Africa,1968,0,Democratic,Lyndon B Johnson
Yugoslavia,1968,0,Democratic,Lyndon B Johnson
Finland,1968,0,Democratic,Lyndon B Johnson
Thailand,1968,0,Democratic,Lyndon B Johnson
Jordan,1968,0,Democratic,Lyndon B Johnson
Kuwait,1968,0,Democratic,Lyndon B Johnson
Lithuania,1968,0,Democratic,Lyndon B Johnson
Sudan,1968,0,Democratic,Lyndon B Johnson
Taiwan,1968,0,Democratic,Lyndon B Johnson
United States of America,1969,16,Democratic,Lyndon B Johnson
Mexico,1969,0,Democratic,Lyndon B Johnson
Great Britain,1969,0,Democratic,Lyndon B Johnson
Spain,1969,0,Democratic,Lyndon B Johnson
France,1969,2,Democratic,Lyndon B Johnson
China,1969,0,Democratic,Lyndon B Johnson
Cuba,1969,0,Democratic,Lyndon B Johnson
Russia,1969,3,Democratic,Lyndon B Johnson
Japan,1969,0,Democratic,Lyndon B Johnson
Germany,1969,0,Democratic,Lyndon B Johnson
South Korea,1969,0,Democratic,Lyndon B Johnson
United Kingdom,1969,0,Democratic,Lyndon B Johnson
Iraq,1969,0,Democratic,Lyndon B Johnson
Philippines,1969,0,Democratic,Lyndon B Johnson
Nicaragua,1969,0,Democratic,Lyndon B Johnson
Afghanistan,1969,0,Democratic,Lyndon B Johnson
Canada,1969,0,Democratic,Lyndon B Johnson
Brazil,1969,0,Democratic,Lyndon B Johnson
Venezuela,1969,0,Democratic,Lyndon B Johnson
Iran,1969,0,Democratic,Lyndon B Johnson
Turkey,1969,0,Democratic,Lyndon B Johnson
Peru,1969,0,Democratic,Lyndon B Johnson
Vietnam,1969,6,Democratic,Lyndon B Johnson
Panama,1969,0,Democratic,Lyndon B Johnson
Italy,1969,0,Democratic,Lyndon B Johnson
Portugal,1969,0,Democratic,Lyndon B Johnson
Chile,1969,0,Democratic,Lyndon B Johnson
Austria,1969,0,Democratic,Lyndon B Johnson
Colombia,1969,0,Democratic,Lyndon B Johnson
Netherlands,1969,0,Democratic,Lyndon B Johnson
Denmark,1969,0,Democratic,Lyndon B Johnson
Israel,1969,1,Democratic,Lyndon B Johnson
Egypt,1969,0,Democratic,Lyndon B Johnson
Belgium,1969,0,Democratic,Lyndon B Johnson
Sweden,1969,0,Democratic,Lyndon B Johnson
Costa Rica,1969,0,Democratic,Lyndon B Johnson
Argentina,1969,0,Democratic,Lyndon B Johnson
Liberia,1969,0,Democratic,Lyndon B Johnson
Greece,1969,0,Democratic,Lyndon B Johnson
Poland,1969,0,Democratic,Lyndon B Johnson
Bolivia,1969,0,Democratic,Lyndon B Johnson
Honduras,1969,0,Democratic,Lyndon B Johnson
India,1969,0,Democratic,Lyndon B Johnson
Geneva,1969,0,Democratic,Lyndon B Johnson
Ecuador,1969,0,Democratic,Lyndon B Johnson
Pakistan,1969,0,Democratic,Lyndon B Johnson
The West Indies,1969,0,Democratic,Lyndon B Johnson
Libya,1969,0,Democratic,Lyndon B Johnson
Norway,1969,0,Democratic,Lyndon B Johnson
Prussia,1969,0,Democratic,Lyndon B Johnson
Australia,1969,0,Democratic,Lyndon B Johnson
Ukraine,1969,0,Democratic,Lyndon B Johnson
Hungary,1969,0,Democratic,Lyndon B Johnson
Lebanon,1969,0,Democratic,Lyndon B Johnson
North Korea,1969,0,Democratic,Lyndon B Johnson
Guatemala,1969,0,Democratic,Lyndon B Johnson
Haiti,1969,0,Democratic,Lyndon B Johnson
Switzerland,1969,0,Democratic,Lyndon B Johnson
Syria,1969,0,Democratic,Lyndon B Johnson
Morocco,1969,0,Democratic,Lyndon B Johnson
The Dominican Republic,1969,0,Democratic,Lyndon B Johnson
New Zealand,1969,0,Democratic,Lyndon B Johnson
Palestine,1969,0,Democratic,Lyndon B Johnson
Bulgaria,1969,0,Democratic,Lyndon B Johnson
Ireland,1969,0,Democratic,Lyndon B Johnson
Bosnia,1969,0,Democratic,Lyndon B Johnson
Armenia,1969,0,Democratic,Lyndon B Johnson
El Salvador,1969,0,Democratic,Lyndon B Johnson
Indonesia,1969,0,Democratic,Lyndon B Johnson
Kosovo,1969,0,Democratic,Lyndon B Johnson
Laos,1969,0,Democratic,Lyndon B Johnson
Nigeria,1969,0,Democratic,Lyndon B Johnson
Yemen,1969,0,Democratic,Lyndon B Johnson
Czechoslovakia,1969,2,Democratic,Lyndon B Johnson
Northern Ireland,1969,0,Democratic,Lyndon B Johnson
Somalia,1969,0,Democratic,Lyndon B Johnson
Uruguay,1969,0,Democratic,Lyndon B Johnson
Cambodia,1969,0,Democratic,Lyndon B Johnson
Saudi Arabia,1969,0,Democratic,Lyndon B Johnson
South Africa,1969,0,Democratic,Lyndon B Johnson
Yugoslavia,1969,0,Democratic,Lyndon B Johnson
Finland,1969,0,Democratic,Lyndon B Johnson
Thailand,1969,0,Democratic,Lyndon B Johnson
Jordan,1969,0,Democratic,Lyndon B Johnson
Kuwait,1969,0,Democratic,Lyndon B Johnson
Lithuania,1969,0,Democratic,Lyndon B Johnson
Sudan,1969,0,Democratic,Lyndon B Johnson
Taiwan,1969,0,Democratic,Lyndon B Johnson
United States of America,1970,35,Republican,Richard Nixon
Mexico,1970,0,Republican,Richard Nixon
Great Britain,1970,0,Republican,Richard Nixon
Spain,1970,0,Republican,Richard Nixon
France,1970,0,Republican,Richard Nixon
China,1970,1,Republican,Richard Nixon
Cuba,1970,0,Republican,Richard Nixon
Russia,1970,1,Republican,Richard Nixon
Japan,1970,1,Republican,Richard Nixon
Germany,1970,0,Republican,Richard Nixon
South Korea,1970,2,Republican,Richard Nixon
United Kingdom,1970,0,Republican,Richard Nixon
Iraq,1970,0,Republican,Richard Nixon
Philippines,1970,0,Republican,Richard Nixon
Nicaragua,1970,0,Republican,Richard Nixon
Afghanistan,1970,0,Republican,Richard Nixon
Canada,1970,0,Republican,Richard Nixon
Brazil,1970,0,Republican,Richard Nixon
Venezuela,1970,0,Republican,Richard Nixon
Iran,1970,0,Republican,Richard Nixon
Turkey,1970,0,Republican,Richard Nixon
Peru,1970,0,Republican,Richard Nixon
Vietnam,1970,3,Republican,Richard Nixon
Panama,1970,0,Republican,Richard Nixon
Italy,1970,0,Republican,Richard Nixon
Portugal,1970,0,Republican,Richard Nixon
Chile,1970,0,Republican,Richard Nixon
Austria,1970,0,Republican,Richard Nixon
Colombia,1970,0,Republican,Richard Nixon
Netherlands,1970,0,Republican,Richard Nixon
Denmark,1970,0,Republican,Richard Nixon
Israel,1970,0,Republican,Richard Nixon
Egypt,1970,0,Republican,Richard Nixon
Belgium,1970,0,Republican,Richard Nixon
Sweden,1970,0,Republican,Richard Nixon
Costa Rica,1970,0,Republican,Richard Nixon
Argentina,1970,0,Republican,Richard Nixon
Liberia,1970,0,Republican,Richard Nixon
Greece,1970,0,Republican,Richard Nixon
Poland,1970,2,Republican,Richard Nixon
Bolivia,1970,0,Republican,Richard Nixon
Honduras,1970,0,Republican,Richard Nixon
India,1970,0,Republican,Richard Nixon
Geneva,1970,0,Republican,Richard Nixon
Ecuador,1970,0,Republican,Richard Nixon
Pakistan,1970,0,Republican,Richard Nixon
The West Indies,1970,0,Republican,Richard Nixon
Libya,1970,0,Republican,Richard Nixon
Norway,1970,0,Republican,Richard Nixon
Prussia,1970,0,Republican,Richard Nixon
Australia,1970,0,Republican,Richard Nixon
Ukraine,1970,0,Republican,Richard Nixon
Hungary,1970,0,Republican,Richard Nixon
Lebanon,1970,0,Republican,Richard Nixon
North Korea,1970,0,Republican,Richard Nixon
Guatemala,1970,0,Republican,Richard Nixon
Haiti,1970,0,Republican,Richard Nixon
Switzerland,1970,0,Republican,Richard Nixon
Syria,1970,0,Republican,Richard Nixon
Morocco,1970,0,Republican,Richard Nixon
The Dominican Republic,1970,0,Republican,Richard Nixon
New Zealand,1970,0,Republican,Richard Nixon
Palestine,1970,0,Republican,Richard Nixon
Bulgaria,1970,0,Republican,Richard Nixon
Ireland,1970,0,Republican,Richard Nixon
Bosnia,1970,0,Republican,Richard Nixon
Armenia,1970,0,Republican,Richard Nixon
El Salvador,1970,0,Republican,Richard Nixon
Indonesia,1970,0,Republican,Richard Nixon
Kosovo,1970,0,Republican,Richard Nixon
Laos,1970,0,Republican,Richard Nixon
Nigeria,1970,0,Republican,Richard Nixon
Yemen,1970,0,Republican,Richard Nixon
Czechoslovakia,1970,0,Republican,Richard Nixon
Northern Ireland,1970,0,Republican,Richard Nixon
Somalia,1970,0,Republican,Richard Nixon
Uruguay,1970,0,Republican,Richard Nixon
Cambodia,1970,0,Republican,Richard Nixon
Saudi Arabia,1970,0,Republican,Richard Nixon
South Africa,1970,0,Republican,Richard Nixon
Yugoslavia,1970,0,Republican,Richard Nixon
Finland,1970,0,Republican,Richard Nixon
Thailand,1970,0,Republican,Richard Nixon
Jordan,1970,0,Republican,Richard Nixon
Kuwait,1970,0,Republican,Richard Nixon
Lithuania,1970,0,Republican,Richard Nixon
Sudan,1970,0,Republican,Richard Nixon
Taiwan,1970,0,Republican,Richard Nixon
United States of America,1971,40,Republican,Richard Nixon
Mexico,1971,0,Republican,Richard Nixon
Great Britain,1971,0,Republican,Richard Nixon
Spain,1971,0,Republican,Richard Nixon
France,1971,0,Republican,Richard Nixon
China,1971,0,Republican,Richard Nixon
Cuba,1971,0,Republican,Richard Nixon
Russia,1971,0,Republican,Richard Nixon
Japan,1971,0,Republican,Richard Nixon
Germany,1971,0,Republican,Richard Nixon
South Korea,1971,0,Republican,Richard Nixon
United Kingdom,1971,0,Republican,Richard Nixon
Iraq,1971,0,Republican,Richard Nixon
Philippines,1971,0,Republican,Richard Nixon
Nicaragua,1971,0,Republican,Richard Nixon
Afghanistan,1971,0,Republican,Richard Nixon
Canada,1971,0,Republican,Richard Nixon
Brazil,1971,0,Republican,Richard Nixon
Venezuela,1971,0,Republican,Richard Nixon
Iran,1971,0,Republican,Richard Nixon
Turkey,1971,0,Republican,Richard Nixon
Peru,1971,0,Republican,Richard Nixon
Vietnam,1971,0,Republican,Richard Nixon
Panama,1971,0,Republican,Richard Nixon
Italy,1971,0,Republican,Richard Nixon
Portugal,1971,0,Republican,Richard Nixon
Chile,1971,0,Republican,Richard Nixon
Austria,1971,0,Republican,Richard Nixon
Colombia,1971,0,Republican,Richard Nixon
Netherlands,1971,0,Republican,Richard Nixon
Denmark,1971,0,Republican,Richard Nixon
Israel,1971,0,Republican,Richard Nixon
Egypt,1971,0,Republican,Richard Nixon
Belgium,1971,0,Republican,Richard Nixon
Sweden,1971,0,Republican,Richard Nixon
Costa Rica,1971,0,Republican,Richard Nixon
Argentina,1971,0,Republican,Richard Nixon
Liberia,1971,0,Republican,Richard Nixon
Greece,1971,0,Republican,Richard Nixon
Poland,1971,0,Republican,Richard Nixon
Bolivia,1971,0,Republican,Richard Nixon
Honduras,1971,0,Republican,Richard Nixon
India,1971,0,Republican,Richard Nixon
Geneva,1971,0,Republican,Richard Nixon
Ecuador,1971,0,Republican,Richard Nixon
Pakistan,1971,0,Republican,Richard Nixon
The West Indies,1971,0,Republican,Richard Nixon
Libya,1971,0,Republican,Richard Nixon
Norway,1971,0,Republican,Richard Nixon
Prussia,1971,0,Republican,Richard Nixon
Australia,1971,0,Republican,Richard Nixon
Ukraine,1971,0,Republican,Richard Nixon
Hungary,1971,0,Republican,Richard Nixon
Lebanon,1971,0,Republican,Richard Nixon
North Korea,1971,0,Republican,Richard Nixon
Guatemala,1971,0,Republican,Richard Nixon
Haiti,1971,0,Republican,Richard Nixon
Switzerland,1971,0,Republican,Richard Nixon
Syria,1971,0,Republican,Richard Nixon
Morocco,1971,0,Republican,Richard Nixon
The Dominican Republic,1971,0,Republican,Richard Nixon
New Zealand,1971,0,Republican,Richard Nixon
Palestine,1971,0,Republican,Richard Nixon
Bulgaria,1971,0,Republican,Richard Nixon
Ireland,1971,0,Republican,Richard Nixon
Bosnia,1971,0,Republican,Richard Nixon
Armenia,1971,0,Republican,Richard Nixon
El Salvador,1971,0,Republican,Richard Nixon
Indonesia,1971,0,Republican,Richard Nixon
Kosovo,1971,0,Republican,Richard Nixon
Laos,1971,0,Republican,Richard Nixon
Nigeria,1971,0,Republican,Richard Nixon
Yemen,1971,0,Republican,Richard Nixon
Czechoslovakia,1971,0,Republican,Richard Nixon
Northern Ireland,1971,0,Republican,Richard Nixon
Somalia,1971,0,Republican,Richard Nixon
Uruguay,1971,0,Republican,Richard Nixon
Cambodia,1971,0,Republican,Richard Nixon
Saudi Arabia,1971,0,Republican,Richard Nixon
South Africa,1971,0,Republican,Richard Nixon
Yugoslavia,1971,0,Republican,Richard Nixon
Finland,1971,0,Republican,Richard Nixon
Thailand,1971,0,Republican,Richard Nixon
Jordan,1971,0,Republican,Richard Nixon
Kuwait,1971,0,Republican,Richard Nixon
Lithuania,1971,0,Republican,Richard Nixon
Sudan,1971,0,Republican,Richard Nixon
Taiwan,1971,0,Republican,Richard Nixon
United States of America,1972,26,Republican,Richard Nixon
Mexico,1972,0,Republican,Richard Nixon
Great Britain,1972,0,Republican,Richard Nixon
Spain,1972,0,Republican,Richard Nixon
France,1972,1,Republican,Richard Nixon
China,1972,1,Republican,Richard Nixon
Cuba,1972,0,Republican,Richard Nixon
Russia,1972,2,Republican,Richard Nixon
Japan,1972,1,Republican,Richard Nixon
Germany,1972,0,Republican,Richard Nixon
South Korea,1972,0,Republican,Richard Nixon
United Kingdom,1972,0,Republican,Richard Nixon
Iraq,1972,0,Republican,Richard Nixon
Philippines,1972,0,Republican,Richard Nixon
Nicaragua,1972,0,Republican,Richard Nixon
Afghanistan,1972,0,Republican,Richard Nixon
Canada,1972,1,Republican,Richard Nixon
Brazil,1972,0,Republican,Richard Nixon
Venezuela,1972,0,Republican,Richard Nixon
Iran,1972,0,Republican,Richard Nixon
Turkey,1972,0,Republican,Richard Nixon
Peru,1972,0,Republican,Richard Nixon
Vietnam,1972,1,Republican,Richard Nixon
Panama,1972,0,Republican,Richard Nixon
Italy,1972,0,Republican,Richard Nixon
Portugal,1972,0,Republican,Richard Nixon
Chile,1972,0,Republican,Richard Nixon
Austria,1972,0,Republican,Richard Nixon
Colombia,1972,0,Republican,Richard Nixon
Netherlands,1972,0,Republican,Richard Nixon
Denmark,1972,0,Republican,Richard Nixon
Israel,1972,0,Republican,Richard Nixon
Egypt,1972,0,Republican,Richard Nixon
Belgium,1972,0,Republican,Richard Nixon
Sweden,1972,0,Republican,Richard Nixon
Costa Rica,1972,0,Republican,Richard Nixon
Argentina,1972,0,Republican,Richard Nixon
Liberia,1972,0,Republican,Richard Nixon
Greece,1972,0,Republican,Richard Nixon
Poland,1972,0,Republican,Richard Nixon
Bolivia,1972,0,Republican,Richard Nixon
Honduras,1972,0,Republican,Richard Nixon
India,1972,0,Republican,Richard Nixon
Geneva,1972,0,Republican,Richard Nixon
Ecuador,1972,0,Republican,Richard Nixon
Pakistan,1972,0,Republican,Richard Nixon
The West Indies,1972,0,Republican,Richard Nixon
Libya,1972,0,Republican,Richard Nixon
Norway,1972,0,Republican,Richard Nixon
Prussia,1972,0,Republican,Richard Nixon
Australia,1972,0,Republican,Richard Nixon
Ukraine,1972,0,Republican,Richard Nixon
Hungary,1972,0,Republican,Richard Nixon
Lebanon,1972,0,Republican,Richard Nixon
North Korea,1972,0,Republican,Richard Nixon
Guatemala,1972,0,Republican,Richard Nixon
Haiti,1972,0,Republican,Richard Nixon
Switzerland,1972,0,Republican,Richard Nixon
Syria,1972,0,Republican,Richard Nixon
Morocco,1972,0,Republican,Richard Nixon
The Dominican Republic,1972,0,Republican,Richard Nixon
New Zealand,1972,0,Republican,Richard Nixon
Palestine,1972,0,Republican,Richard Nixon
Bulgaria,1972,0,Republican,Richard Nixon
Ireland,1972,0,Republican,Richard Nixon
Bosnia,1972,0,Republican,Richard Nixon
Armenia,1972,0,Republican,Richard Nixon
El Salvador,1972,0,Republican,Richard Nixon
Indonesia,1972,0,Republican,Richard Nixon
Kosovo,1972,0,Republican,Richard Nixon
Laos,1972,0,Republican,Richard Nixon
Nigeria,1972,0,Republican,Richard Nixon
Yemen,1972,0,Republican,Richard Nixon
Czechoslovakia,1972,0,Republican,Richard Nixon
Northern Ireland,1972,0,Republican,Richard Nixon
Somalia,1972,0,Republican,Richard Nixon
Uruguay,1972,0,Republican,Richard Nixon
Cambodia,1972,0,Republican,Richard Nixon
Saudi Arabia,1972,0,Republican,Richard Nixon
South Africa,1972,0,Republican,Richard Nixon
Yugoslavia,1972,0,Republican,Richard Nixon
Finland,1972,0,Republican,Richard Nixon
Thailand,1972,0,Republican,Richard Nixon
Jordan,1972,0,Republican,Richard Nixon
Kuwait,1972,0,Republican,Richard Nixon
Lithuania,1972,0,Republican,Richard Nixon
Sudan,1972,0,Republican,Richard Nixon
Taiwan,1972,0,Republican,Richard Nixon
United States of America,1973,5,Republican,Richard Nixon
Mexico,1973,0,Republican,Richard Nixon
Great Britain,1973,0,Republican,Richard Nixon
Spain,1973,0,Republican,Richard Nixon
